StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,study_id,Day,Q27,Q1,Q3,Q6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q11,Q12,Q13,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q14_13,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_11,Q15_12,Q16,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17_11,Q17_12,Q17_13,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q18_11,Q18_12,Q19_1,Q19_2,Q19_3,Q19_4,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q21_1,Q21_2,Q22_1,Q23_1,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q24_12,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q30_1,Q30_2,Q30_3,Q30_4
2019-04-26T20:49:23Z,2019-04-26T23:10:14Z,0,100,8451,1,2019-04-26T23:10:15Z,5,5,19,5,1,Spent Dandelion day with my friends. Felt authentic cause I enjoyed listening to music and eating foods that we all liked.,5,2,7,6,5,1,1,6,1,1,7,6,1,1,1,4,4,4,4,3,3,1,1,1,5,Didn’t have any inauthentic moments,1,7,7,7,7,1,1,7,1,1,7,7,1,1,1,4,5,4,5,4,4,1,1,1,1,3,3,"Was alone while waiting for the neurosurgeon to shadow. Felt authentic because I was thinking about medical school, my dreams",1,7,6,7,6,1,1,6,1,1,6,6,1,1,1,5,4,5,4,3,4,1,1,1,4,Didn’t have any inauthentic moments,4,4,6,6,7,1,1,7,1,1,7,6,1,1,1,4,5,5,4,5,4,1,1,1,4,1,1,1,5,1,3,1,1,1,4,4,1,1,0,5,10,4,5,4,1,1,3,5,4,4,1,1,1,7,7,1,1,7,7,1,1,7,7,1,1,7,1,1,7
NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,6,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,6,3,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,6,5,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-29T16:25:21Z,2019-04-29T16:51:51Z,0,100,1589,1,2019-04-29T16:51:51Z,7,1,22,4,4,"While going to get food with my friend, she decided to share some personal details about her life that I felt she would not share with others. She seemed very genuine and i felt like we related on another level.",1,7,7,7,7,1,1,7,1,1,7,7,1,1,1,5,2,5,5,5,5,1,1,1,5,Today I had a brief conversation with someone I used to be close friends with but no longer am. It felt unauthentic in that it didn't seem like they truly meant what they said.,5,5,3,3,5,5,5,3,5,3,3,4,3,2,2,2,2,2,2,2,4,2,2,2,3,4,2,The most authentic alone time I had today was when I was studying for my exam. It felt like I could be true to myself and not necessarily have a conversation with someone I didn't want to talk to . I was able to text the people that I wanted to text.,2,5,4,6,7,2,2,7,2,4,5,5,2,2,1,2,1,3,2,5,3,3,3,2,2,The most inauthentic time I had alone was when I woke up this morning and was getting ready for the day.  It felt inauthentic because I was insecure when getting ready.,5,1,2,5,4,4,6,2,2,6,2,2,2,2,3,1,1,1,1,1,2,2,4,1,1,4,2,1,3,3,4,1,1,3,2,1,2,2,0,20,5,2,5,5,1,2,3,3,2,2,4,3,2,6,5,3,3,5,5,4,3,5,6,5,2,5,5,2,2
2019-04-30T16:00:48Z,2019-04-30T16:10:59Z,0,100,611,1,2019-04-30T16:11:00Z,7,2,23,3,2,"When I was working out with a friend, we were able to just have a conversation about anythign",3,6,6,6,6,2,2,6,2,2,5,6,2,2,1,2,2,3,3,4,3,2,1,1,3,Inauthentic social interaction was similar to yesterdays when I ran into a friend that I was no longer that close with. The whole conversation felt fake.,3,4,4,4,3,4,5,4,5,3,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,4,2,A time when I felt authentic with myself was when I went for a run.  I was able to reflect and be my most genuine self.,2,7,5,4,6,2,3,7,2,3,6,7,2,2,2,4,4,4,2,4,3,2,2,2,4,"The most inauthentic alone time was when I was studying in the morning. I was on edge, and didnt feel like I was being true to myself.",2,6,2,2,2,6,6,2,5,5,2,2,6,4,4,1,1,1,1,1,1,4,3,3,1,3,3,2,5,3,1,1,1,1,1,1,1,0,45,15,8,2,3,3,4,2,4,3,2,3,3,4,2,2,2,4,2,2,1,4,4,4,4,5,2,2,2,5,4
2019-05-01T18:03:43Z,2019-05-01T18:12:54Z,0,100,550,1,2019-05-01T18:12:54Z,7,3,24,4,2,When me and my friend were eating lunch. We were ourselves. Not caring about how we looked,5,5,5,5,5,2,2,5,2,2,6,5,1,1,2,3,4,4,3,4,5,2,2,2,4,When I had to make conversation with a friend in the car who I was not as close with.,2,4,4,7,7,4,2,6,1,2,7,6,2,3,1,1,1,3,1,4,1,1,1,1,3,5,1,The most authentic alone time is right now. Sitting in the car by myself while it rains.,1,6,5,7,7,1,1,7,1,1,1,6,1,1,1,1,1,3,4,5,5,1,1,1,1,I didn’t have any inauthentic alone time today!,1,4,4,7,7,4,4,4,4,4,4,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,4,1,1,3,30,20,3,3,3,1,4,1,3,3,2,3,1,2,2,2,4,3,4,1,7,4,4,4,5,1,1,5,7,7,4
2019-05-02T17:26:01Z,2019-05-02T17:31:28Z,0,63,326,0,2019-05-09T17:31:33Z,7,4,25,4,2,The most authentic social interaction was when I was when I was hanging out with a. Friend going to the mall,2,4,6,6,6,2,2,6,2,2,6,6,2,1,1,5,5,5,5,5,5,1,1,1,2,Most inauthentic social interaction was with my coach.feot like I had to be fake. Not like myself,5,2,6,5,6,5,6,6,5,2,6,5,2,2,1,1,1,3,1,2,3,1,1,1,1,5,1,Most authentic alone time was when I was working out today,2,5,2,6,2,2,2,7,2,2,2,7,2,1,1,1,3,1,1,3,3,1,1,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,7,5,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-15T20:00:19Z,2019-04-15T20:17:28Z,0,100,1029,1,2019-04-15T20:17:29Z,8,1,8,3,2,My friend was telling me about her personal life. It felt authentic to me because I knew she was troubled about something before and now she was opening up about it. It was a one-on-one conversation and there was no one around so it felt very private and authentic.,1,3,4,4,7,1,5,4,1,2,6,5,2,2,1,2,1,3,3,3,3,2,2,1,4,My old roommate came to class and asked me how I was after stating that she was finally arriving to class on time. It felt inauthentic because I knew she doesn't come to class usually.,1,1,1,1,1,5,2,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,2,3,I was on my phone scrolling through memes and cat pictures. This feels authentic to me because I'm not pretending to do something I don't want to do.,1,3,5,5,4,1,1,3,1,5,3,4,1,1,1,1,1,3,1,3,3,1,1,1,1,Procrastinating on my homework by sleeping and going on my computer. This felt inauthentic to me because I know I will feel bad about myself afterwards and I know I have deadlines.,5,1,3,5,1,4,5,1,4,6,1,1,6,2,2,1,1,1,1,3,2,1,2,1,1,2,2,1,3,1,2,1,4,2,1,1,1,2,0,5,4,2,2,1,3,1,1,2,1,3,4,2,3,3,2,3,4,4,1,2,5,2,3,3,2,1,5,4,3
2019-04-16T16:31:55Z,2019-04-16T16:46:39Z,0,100,883,1,2019-04-16T16:46:40Z,8,2,9,5,1,I greeted my best friend early in the morning. It felt authentic because it feels effortless when we talk.,1,1,5,6,4,1,1,4,1,1,6,4,1,1,1,1,2,4,3,4,4,1,1,1,4,I talked to a classmate in class because the teacher asked us to discuss with each other. It felt forced so it felt inauthentic.,5,1,4,4,4,5,6,1,5,4,2,4,4,1,1,1,1,1,NA,1,2,1,2,1,2,5,1,I was listening to music and eating alone. It felt authentic because I wanted to be alone and it allowed me to relax.,1,5,6,6,4,2,2,4,1,5,2,4,2,1,1,1,1,1,1,4,4,1,1,1,1,"I started thinking about what I was going to complete for the day. It felt inauthentic because it wasn't something I wanted to do, but was forced to do due to upcoming deadlines.",1,5,1,4,4,4,5,1,5,5,1,3,5,4,5,1,1,1,1,1,1,4,3,1,1,7,7,7,1,4,7,1,3,7,7,1,1,0,30,2,2,2,3,1,3,1,2,2,1,1,4,2,2,4,3,2,4,4,4,1,2,4,3,1,2,4,5,3,4
2019-04-17T20:03:38Z,2019-04-17T20:17:38Z,0,100,839,1,2019-04-17T20:17:38Z,8,3,10,4,2,Getting snacks with my friend and eating outside in the nice weather. This was authentic because it felt comfortable and carefree.,1,2,6,6,6,2,1,6,1,1,7,4,1,1,1,2,3,4,4,3,3,1,1,1,3,I was talking to a postdoc about my future. It felt inauthentic because I didn’t feel she understood my circumstances.,6,6,1,3,1,6,6,1,6,4,1,2,6,5,5,1,1,1,1,1,1,3,4,5,1,5,1,I was sitting and eating/drinking and reading on my phone.,1,1,7,5,5,1,1,6,1,4,3,4,1,1,1,1,1,3,1,5,4,1,1,1,1,I was doing my makeup. It felt inauthentic because I was unsure and who I was doing it for.,6,4,3,4,3,6,5,4,5,4,1,4,4,1,2,1,1,1,1,1,1,1,2,1,1,3,4,2,4,4,4,1,1,2,5,1,1,0,15,1,1,3,4,3,3,1,2,3,1,1,3,1,2,4,4,3,2,6,5,2,2,6,6,2,1,5,3,3,5
2019-04-18T19:36:35Z,2019-04-18T19:49:24Z,0,100,769,1,2019-04-18T19:49:25Z,8,4,11,2,4,"I was asking my friend's opinion about a topic. She explained the pros and cons and seemed very impartial, so it felt authentic.",4,4,5,6,6,1,4,4,1,1,6,4,1,1,3,1,1,2,2,2,2,1,1,1,3,I was talking to someone in my biology workshop because we were supposed to work together. They didn't seem to care and didn't know what was going on. I felt like they weren't putting in any effort so it felt inauthentic.,4,1,4,4,2,6,6,1,6,5,1,4,4,3,3,1,1,1,1,1,1,1,2,1,1,5,1,I was working on an essay. This felt authentic to me because I felt productive and I liked what I was writing about.,4,5,4,5,6,1,4,4,1,4,1,6,1,1,1,1,1,1,1,1,2,1,1,1,3,I was assigned a task by my employer so I was working on it along. It felt inauthentic because it seemed like a menial task.,1,2,1,4,2,6,4,2,6,6,2,6,4,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,6,4,4,1,4,4,3,1,1,0,0,0,0,1,2,1,3,3,3,2,1,1,4,2,3,1,2,5,5,4,3,2,5,1,2,1,3,3,6,5,2
2019-04-19T21:29:10Z,2019-04-19T21:45:09Z,0,100,959,1,2019-04-19T21:45:10Z,8,5,12,4,2,My friend woke up early and waited in a long line with me even though she could have done other things. This felt authentic because it showed me she cared for me and wanted to be with me.,1,5,6,7,4,1,1,4,1,1,7,4,1,1,1,3,3,4,5,4,4,1,1,1,2,I was asked by my coworker to come into work on my day off because they messed up. This felt inauthentic because I felt they were trying to be nice just to use me.,5,4,3,3,2,4,4,2,6,4,2,6,2,2,2,1,1,1,1,1,2,2,3,2,1,3,3,I was completing an assignment. It felt authentic because I felt productive while doing it and I felt competent after I finished.,1,5,6,4,4,2,1,4,1,5,1,6,1,1,1,1,1,1,1,2,4,1,1,1,1,"I had to complete a task that was not my job to finish in the first place. It felt inauthentic because I didn't want to spend my time that way, but was forced to.",5,5,4,4,2,4,4,1,6,6,1,6,2,2,2,1,1,1,1,1,1,2,3,1,1,4,3,5,4,5,5,1,3,5,6,1,1,0,10,1,0,3,3,2,2,1,4,2,1,2,4,2,3,2,4,4,6,6,6,1,1,5,5,1,2,4,6,5,5
NA,NA,NA,NA,NA,NA,NA,9,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,9,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,9,3,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,9,4,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,9,5,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-22T19:27:14Z,2019-04-22T19:37:26Z,0,100,612,1,2019-04-22T19:37:27Z,10,1,15,4,2,Had an intimate conversation with a friend. Felt authentic because we were extremely open and honest with each other about our feelings.,1,7,7,7,7,1,2,7,1,1,7,7,1,3,1,4,4,5,5,5,5,1,1,1,5,Talked to a person I don’t know that well and they were really unresponsive and not super friendly. Felt inauthentic because they didn’t give me the chance to be genuine or talk about anything meaningful.,2,5,1,2,2,6,7,1,7,5,2,2,7,4,4,2,2,2,2,2,3,3,3,3,2,4,2,I had time to reflect while laying in the sun in the park.,1,7,6,7,7,1,1,7,1,4,5,7,2,3,3,4,4,5,4,5,5,2,1,1,4,I had to finish a lab report that I didn’t really understand and didn’t feel invested in and was just cramming for a grade. It felt inauthentic because I don’t believe in doing things with minimal effort and wanted to actually learn more.,7,6,2,3,2,6,7,1,7,5,3,3,7,5,5,1,2,2,2,1,1,5,4,5,1,5,5,2,1,7,7,1,3,7,7,1,1,3,30,20,40,5,3,4,2,2,3,5,4,4,3,2,2,4,6,2,3,4,4,4,4,7,7,3,4,6,4,4,7
2019-04-23T20:51:57Z,2019-04-23T21:02:48Z,0,100,650,1,2019-04-23T21:02:49Z,10,2,16,4,2,I had a long conversation with my roommate and friend about plans for after graduation. The experience felt authentic in that we were both able to talk about our fears and excitements without being judged.,1,6,6,6,7,3,5,5,4,2,6,6,3,3,2,3,3,4,5,2,3,3,1,1,5,A friend snapped at me over lunch.  Felt inauthentic because I didn’t want to say how I really felt in order to just let them calm down.,6,2,2,2,3,4,6,2,6,6,2,3,6,5,5,2,2,2,2,2,2,4,3,4,3,4,2,Doing this survey ! Taking the time to honestly think about my interactions throughout the day and how they made me feel.,2,7,7,4,7,2,2,4,4,4,4,6,2,2,3,4,4,3,3,3,3,2,2,1,4,Cramming to finish a deadline for work. Felt in authentic because I wasn’t invested in it as a person but still put a lot of effort in.,7,1,5,4,4,5,3,2,7,4,4,5,2,4,4,1,1,1,1,1,2,2,4,3,3,7,7,7,1,7,7,1,1,7,7,1,1,1,20,10,5,4,2,3,5,5,5,3,2,2,5,5,5,4,3,7,6,4,5,7,5,3,6,4,2,3,4,6,3
NA,NA,NA,NA,NA,NA,NA,10,3,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-25T22:09:34Z,2019-04-25T23:23:00Z,0,100,4405,1,2019-04-25T23:23:00Z,10,4,18,3,3,Had a really good conversation in class with a partner who was really supportive of my ideas! It felt authentic and genuine bc she was supporting my autonomy and my ideas.,1,5,6,6,6,1,2,7,1,2,6,7,7,1,2,4,5,5,3,4,3,1,1,1,5,A friend was talking badly to me about another friend - felt inauthentic because I didn’t know how to respond and didn’t agree with the way they were talking.,7,7,1,4,1,7,7,1,6,6,1,2,7,5,5,1,1,1,1,1,1,4,3,4,1,5,1,I was walking around in the park and just getting in touch with nature and thinking about my life. It was really nice and I felt completely myself.,1,7,6,7,7,1,1,7,1,1,7,6,1,1,1,3,4,5,3,5,5,3,2,1,5,None!,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,1,1,1,1,1,1,4,4,5,1,4,7,6,1,7,7,1,4,7,7,1,1,0,50,2,3,4,3,4,2,2,3,3,2,4,4,4,2,7,7,4,3,4,4,6,5,7,7,1,1,6,2,4,7
NA,NA,NA,NA,NA,NA,NA,10,5,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
